filename;lb;ub;time
2-30-500-2-8.csp;218;218;0.20
2-30-500-2-9.csp;216;216;0.16
2-30-500-3-0.csp;166;166;0.04
2-30-500-3-1.csp;166;166;0.04
2-30-500-3-2.csp;166;166;0.18
2-30-500-3-3.csp;166;166;0.04
2-30-500-3-4.csp;166;166;0.04
2-30-500-3-5.csp;166;166;0.04
2-30-500-3-6.csp;166;166;0.1
2-30-500-3-7.csp;166;166;0.02
2-30-500-3-8.csp;166;166;0.04
2-30-500-3-9.csp;166;166;0.04
2-30-500-4-0.csp;125;125;0.02
2-30-500-4-1.csp;125;125;0.04
2-30-500-4-2.csp;125;125;0.04
2-30-500-4-3.csp;125;125;0.04
2-30-500-4-4.csp;125;125;0.04
2-30-500-4-5.csp;125;125;0.04
2-30-500-4-6.csp;125;125;0.04
2-30-500-4-7.csp;125;125;0.04
2-30-500-4-8.csp;125;125;0.06
2-30-500-4-9.csp;125;125;0.02
2-30-500-5-0.csp;100;100;0.02
2-30-500-5-1.csp;100;100;0.02
2-30-500-5-2.csp;100;100;0.04
2-30-500-5-3.csp;100;100;0.02
2-30-500-5-4.csp;100;100;0.04
2-30-500-5-5.csp;100;100;0.02
2-30-500-5-6.csp;100;100;0.04
2-30-500-5-7.csp;100;100;0.02
2-30-500-5-8.csp;100;100;0.04
2-30-500-5-9.csp;100;100;0.02
2-30-750-1-0.csp;322;323;1800
2-30-750-1-1.csp;322;322;152.64
2-30-750-1-2.csp;322;323;1800
2-30-750-1-3.csp;322;322;31.84
2-30-750-1-4.csp;323;324;1800
2-30-750-1-5.csp;321;321;29.4
2-30-750-1-6.csp;321;322;1800
2-30-750-1-7.csp;322;323;1800
2-30-750-1-8.csp;323;324;1800
2-30-750-1-9.csp;323;324;1800
2-30-750-2-0.csp;324;324;0.34
2-30-750-2-1.csp;324;324;43.86
2-30-750-2-2.csp;323;323;0.28
2-30-750-2-3.csp;322;322;0.36
2-30-750-2-4.csp;321;321;1.80
2-30-750-2-5.csp;324;324;1.66
2-30-750-2-6.csp;322;323;1800
2-30-750-2-7.csp;324;324;0.30
2-30-750-2-8.csp;323;323;434.68
2-30-750-2-9.csp;324;324;1.64
2-30-750-3-0.csp;250;250;0.32
2-30-750-3-1.csp;250;250;4.86
2-30-750-3-2.csp;250;250;0.32
2-30-750-3-3.csp;250;250;0.22
2-30-750-3-4.csp;250;250;0.3
2-30-750-3-5.csp;250;250;0.8
2-30-750-3-6.csp;250;250;0.38
2-30-750-3-7.csp;250;250;0.24
2-30-750-3-8.csp;250;250;2.24
2-30-750-3-9.csp;250;250;0.36
2-30-750-4-0.csp;187;187;0.06
2-30-750-4-1.csp;187;187;0.04
2-30-750-4-2.csp;187;187;0.04
2-30-750-4-3.csp;187;187;0.06
2-30-750-4-4.csp;187;187;0.04
2-30-750-4-5.csp;187;187;0.04
2-30-750-4-6.csp;187;187;0.04
2-30-750-4-7.csp;187;187;0.04
2-30-750-4-8.csp;187;187;0.04
2-30-750-4-9.csp;187;187;0.06
2-30-750-5-0.csp;150;150;0.06
2-30-750-5-1.csp;150;150;0.04
2-30-750-5-2.csp;150;150;0.04
2-30-750-5-3.csp;150;150;0.06
2-30-750-5-4.csp;150;150;0.04
2-30-750-5-5.csp;150;150;0.04
2-30-750-5-6.csp;150;150;0.04
2-30-750-5-7.csp;150;150;0.06
2-30-750-5-8.csp;150;150;0.04
2-30-750-5-9.csp;150;150;0.04
2-40-10000-1-0.csp;4368;4369;1800
2-40-10000-1-1.csp;4373;4374;1800
2-40-10000-1-2.csp;4386;4387;1800
2-40-10000-1-3.csp;4376;4377;1800
2-40-10000-1-4.csp;4371;4372;1800
2-40-10000-1-5.csp;4365;4366;1800
2-40-10000-1-6.csp;4371;4372;1800
2-40-10000-1-7.csp;4370;4371;1800
2-40-10000-1-8.csp;4366;4367;1800
2-40-10000-1-9.csp;4369;4370;1800
2-40-10000-2-0.csp;4381;4381;197.42
2-40-10000-2-1.csp;4371;4371;336.18
2-40-10000-2-2.csp;4378;4378;255.86
2-40-10000-2-3.csp;4374;4375;1800
2-40-10000-2-4.csp;4373;4374;1800
2-40-10000-2-5.csp;4365;4365;294.08
2-40-10000-2-6.csp;4375;4376;1800
2-40-10000-2-7.csp;4369;4369;152.46
2-40-10000-2-8.csp;4371;4372;1800
2-40-10000-2-9.csp;4376;4377;1800
2-40-10000-3-0.csp;3326;3327;1800
2-40-10000-3-1.csp;3326;3326;35.5
2-40-10000-3-2.csp;3327;3327;3.78
2-40-10000-3-3.csp;3327;3328;1800
2-40-10000-3-4.csp;3327;3328;1800
2-40-10000-3-5.csp;3327;3328;1800
2-40-10000-3-6.csp;3327;3328;1800
2-40-10000-3-7.csp;3326;3327;1800
2-40-10000-3-8.csp;3326;3327;1800
2-40-10000-3-9.csp;3328;3329;1800
2-40-10000-4-0.csp;2500;2500;1.08
2-40-10000-4-1.csp;2500;2500;1.14
2-40-10000-4-2.csp;2500;2500;1.18
2-40-10000-4-3.csp;2500;2500;1.16
2-40-10000-4-4.csp;2500;2500;1.26
2-40-10000-4-5.csp;2500;2500;1.14
2-40-10000-4-6.csp;2500;2500;1.14
2-40-10000-4-7.csp;2500;2500;1.24
2-40-10000-4-8.csp;2500;2500;1.14
2-40-10000-4-9.csp;2500;2500;1.18
2-40-10000-5-0.csp;2000;2000;1.06
2-40-10000-5-1.csp;2000;2000;1.04
2-40-10000-5-2.csp;2000;2000;1.1
2-40-10000-5-3.csp;2000;2000;1.12
2-40-10000-5-4.csp;2000;2000;1.08
2-40-10000-5-5.csp;2000;2000;1.08
2-40-10000-5-6.csp;2000;2000;1
2-40-10000-5-7.csp;2000;2000;1
2-40-10000-5-8.csp;2000;2000;1.1
2-40-10000-5-9.csp;2000;2000;1.08
2-40-1000-1-0.csp;437;438;1800
2-40-1000-1-1.csp;439;440;1800
2-40-1000-1-2.csp;441;442;1800
2-40-1000-1-3.csp;441;442;1800
2-40-1000-1-4.csp;441;442;1800
2-40-1000-1-5.csp;440;441;1800
2-40-1000-1-6.csp;439;440;1800
2-40-1000-1-7.csp;439;440;1800
2-40-1000-1-8.csp;439;440;1800
2-40-1000-1-9.csp;438;439;1800
2-40-1000-2-0.csp;440;441;1800
2-40-1000-2-1.csp;440;440;0.46
2-40-1000-2-2.csp;441;441;297.80
2-40-1000-2-3.csp;439;440;1800
2-40-1000-2-4.csp;441;442;1800
2-40-1000-2-5.csp;440;441;1800
2-40-1000-2-6.csp;439;439;128.60
2-40-1000-2-7.csp;439;440;1800
2-40-1000-2-8.csp;439;439;42.02
2-40-1000-2-9.csp;442;443;1800
2-40-1000-3-0.csp;333;333;0.1
2-40-1000-3-1.csp;333;333;0.12
2-40-1000-3-2.csp;333;333;0.12
2-40-1000-3-3.csp;333;333;0.12
2-40-1000-3-4.csp;333;333;0.12
2-40-1000-3-5.csp;333;333;0.36
2-40-1000-3-6.csp;333;333;0.1
2-40-1000-3-7.csp;333;333;0.1
2-40-1000-3-8.csp;333;333;0.36
2-40-1000-3-9.csp;333;333;0.12
2-40-1000-4-0.csp;250;250;0.08
2-40-1000-4-1.csp;250;250;0.08
2-40-1000-4-2.csp;250;250;0.08
2-40-1000-4-3.csp;250;250;0.1
2-40-1000-4-4.csp;250;250;0.1
2-40-1000-4-5.csp;250;250;0.08
2-40-1000-4-6.csp;250;250;0.08
2-40-1000-4-7.csp;250;250;0.1
2-40-1000-4-8.csp;250;250;0.08
2-40-1000-4-9.csp;250;250;0.1
2-40-1000-5-0.csp;200;200;0.08
2-40-1000-5-1.csp;200;200;0.08
2-40-1000-5-2.csp;200;200;0.08
2-40-1000-5-3.csp;200;200;0.08
2-40-1000-5-4.csp;200;200;0.08
2-40-1000-5-5.csp;200;200;0.08
2-40-1000-5-6.csp;200;200;0.08
2-40-1000-5-7.csp;200;200;0.1
2-40-1000-5-8.csp;200;200;0.08
2-40-1000-5-9.csp;200;200;0.08
2-40-2000-1-0.csp;879;880;1800
2-40-2000-1-1.csp;875;876;1800
2-40-2000-1-2.csp;879;880;1800
2-40-2000-1-3.csp;874;875;1800
2-40-2000-1-4.csp;873;874;1800
2-40-2000-1-5.csp;875;876;1800
2-40-2000-1-6.csp;877;878;1800
2-40-2000-1-7.csp;875;876;1800
2-40-2000-1-8.csp;875;876;1800
2-40-2000-1-9.csp;877;879;1800
2-40-2000-2-0.csp;879;879;1.18
2-40-2000-2-1.csp;877;878;1800
2-40-2000-2-2.csp;878;879;1800
2-40-2000-2-3.csp;874;875;1800
2-40-2000-2-4.csp;871;872;1800
2-40-2000-2-5.csp;878;879;1800
2-40-2000-2-6.csp;875;876;1800
2-40-2000-2-7.csp;877;877;123.48
2-40-2000-2-8.csp;882;883;1800
2-40-2000-2-9.csp;875;876;1800
2-40-2000-3-0.csp;666;667;1800
2-40-2000-3-1.csp;666;667;1800
2-40-2000-3-2.csp;666;667;1800
2-40-2000-3-3.csp;666;666;475.56
2-40-2000-3-4.csp;666;666;0.22
2-40-2000-3-5.csp;666;667;1800
2-40-2000-3-6.csp;666;666;696.94
2-40-2000-3-7.csp;666;666;0.22
2-40-2000-3-8.csp;666;667;1800
2-40-2000-3-9.csp;666;666;1.8
2-40-2000-4-0.csp;500;500;0.16
2-40-2000-4-1.csp;500;500;0.18
2-40-2000-4-2.csp;500;500;0.2
2-40-2000-4-3.csp;500;500;0.18
2-40-2000-4-4.csp;500;500;0.18
2-40-2000-4-5.csp;500;500;0.18
2-40-2000-4-6.csp;500;500;0.18
2-40-2000-4-7.csp;500;500;0.18
2-40-2000-4-8.csp;500;500;0.16
2-40-2000-4-9.csp;500;500;0.16
2-40-2000-5-0.csp;400;400;0.18
2-40-2000-5-1.csp;400;400;0.14
2-40-2000-5-2.csp;400;400;0.16
2-40-2000-5-3.csp;400;400;0.18
2-40-2000-5-4.csp;400;400;0.16
2-40-2000-5-5.csp;400;400;0.18
2-40-2000-5-6.csp;400;400;0.16
2-40-2000-5-7.csp;400;400;0.16
2-40-2000-5-8.csp;400;400;0.16
2-40-2000-5-9.csp;400;400;0.18
2-40-250-1-0.csp;113;113;118.82
2-40-250-1-1.csp;111;112;1800
2-40-250-1-2.csp;111;112;1800
2-40-250-1-3.csp;113;113;786.62
2-40-250-1-4.csp;112;113;1800
2-40-250-1-5.csp;113;113;1347.84
2-40-250-1-6.csp;113;113;1460.26
2-40-250-1-7.csp;111;112;1800
2-40-250-1-8.csp;113;113;308.16
2-40-250-1-9.csp;113;113;142.98
2-40-250-2-0.csp;112;112;0.10
2-40-250-2-1.csp;112;113;1800
2-40-250-2-2.csp;113;113;8.38
2-40-250-2-3.csp;112;112;17.88
2-40-250-2-4.csp;112;112;14.48
2-40-250-2-5.csp;112;112;4.66
2-40-250-2-6.csp;110;110;198.28
2-40-250-2-7.csp;112;112;0.14
2-40-250-2-8.csp;112;112;0.16
2-40-250-2-9.csp;111;112;1800
2-40-250-3-0.csp;83;83;0.02
2-40-250-3-1.csp;83;83;0.02
2-40-250-3-2.csp;83;83;0.02
2-40-250-3-3.csp;83;83;0.02
2-40-250-3-4.csp;83;83;0.02
2-40-250-3-5.csp;83;83;0.02
2-40-250-3-6.csp;83;83;0.02
2-40-250-3-7.csp;83;83;0.02
2-40-250-3-8.csp;83;83;0.02
2-40-250-3-9.csp;83;83;0.02
2-40-250-4-0.csp;62;62;0.02
2-40-250-4-1.csp;62;62;0.02
2-40-250-4-2.csp;62;62;0.02
2-40-250-4-3.csp;62;62;0.02
2-40-250-4-4.csp;62;62;0.02
2-40-250-4-5.csp;62;62;0.02
2-40-250-4-6.csp;62;62;0.02
2-40-250-4-7.csp;62;62;0.02
2-40-250-4-8.csp;62;62;0.02
2-40-250-4-9.csp;62;62;0.02
2-40-250-5-0.csp;50;50;0.02
2-40-250-5-1.csp;50;50;0.02
2-40-250-5-2.csp;50;50;0.02
2-40-250-5-3.csp;50;50;0.02
2-40-250-5-4.csp;50;50;0.02
2-40-250-5-5.csp;50;50;0.02
2-40-250-5-6.csp;50;50;0.02
2-40-250-5-7.csp;50;50;0.02
2-40-250-5-8.csp;50;50;0.02
2-40-250-5-9.csp;50;50;0.02
2-40-5000-1-0.csp;2184;2185;1800
2-40-5000-1-1.csp;2185;2186;1800
2-40-5000-1-2.csp;2185;2186;1800
2-40-5000-1-3.csp;2182;2183;1800
2-40-5000-1-4.csp;2185;2186;1800
2-40-5000-1-5.csp;2190;2191;1800
2-40-5000-1-6.csp;2180;2181;1800
2-40-5000-1-7.csp;2191;2192;1800
2-40-5000-1-8.csp;2187;2188;1800
2-40-5000-1-9.csp;2188;2189;1800
2-40-5000-2-0.csp;2188;2189;1800
2-40-5000-2-1.csp;2193;2194;1800
2-40-5000-2-2.csp;2187;2187;85.14
2-40-5000-2-3.csp;2188;2189;1800
2-40-5000-2-4.csp;2190;2191;1800
2-40-5000-2-5.csp;2184;2184;37.32
2-40-5000-2-6.csp;2188;2189;1800
2-40-5000-2-7.csp;2184;2185;1800
2-40-5000-2-8.csp;2187;2188;1800
2-40-5000-2-9.csp;2192;2193;1800
2-40-5000-3-0.csp;1662;1663;1800
2-40-5000-3-1.csp;1663;1664;1800
2-40-5000-3-2.csp;1664;1665;1800
2-40-5000-3-3.csp;1664;1665;1800
2-40-5000-3-4.csp;1664;1664;1.84
2-40-5000-3-5.csp;1663;1663;11.54
2-40-5000-3-6.csp;1664;1664;296.34
2-40-5000-3-7.csp;1663;1664;1800
2-40-5000-3-8.csp;1664;1664;1.9
2-40-5000-3-9.csp;1664;1665;1800
2-40-5000-4-0.csp;1250;1250;0.5
2-40-5000-4-1.csp;1250;1250;0.5
2-40-5000-4-2.csp;1250;1250;0.46
2-40-5000-4-3.csp;1250;1250;0.48
2-40-5000-4-4.csp;1250;1250;0.5
2-40-5000-4-5.csp;1250;1250;0.5
2-40-5000-4-6.csp;1250;1250;0.5
2-40-5000-4-7.csp;1250;1250;0.5
2-40-5000-4-8.csp;1250;1250;0.48
2-40-5000-4-9.csp;1250;1250;0.54
2-40-5000-5-0.csp;1000;1000;0.44
2-40-5000-5-1.csp;1000;1000;0.44
2-40-5000-5-2.csp;1000;1000;0.46
2-40-5000-5-3.csp;1000;1000;0.44
2-40-5000-5-4.csp;1000;1000;0.46
2-40-5000-5-5.csp;1000;1000;0.46
2-40-5000-5-6.csp;1000;1000;0.42
2-40-5000-5-7.csp;1000;1000;0.46
2-40-5000-5-8.csp;1000;1000;0.46
2-40-5000-5-9.csp;1000;1000;0.44
2-40-500-1-0.csp;222;223;1800
2-40-500-1-1.csp;222;223;1800
2-40-500-1-2.csp;221;222;1800
2-40-500-1-3.csp;221;222;1800
2-40-500-1-4.csp;221;222;1800
2-40-500-1-5.csp;219;220;1800
2-40-500-1-6.csp;222;223;1800
2-40-500-1-7.csp;221;222;1800
2-40-500-1-8.csp;222;222;966.24
2-40-500-1-9.csp;220;221;1800
2-40-500-2-0.csp;221;221;21.44
2-40-500-2-1.csp;222;223;1800
2-40-500-2-2.csp;221;221;0.28
2-40-500-2-3.csp;221;222;1800
2-40-500-2-4.csp;219;220;1800
2-40-500-2-5.csp;222;222;40.12
2-40-500-2-6.csp;222;222;64.58
2-40-500-2-7.csp;222;223;1800
2-40-500-2-8.csp;219;220;1800
2-40-500-2-9.csp;222;222;2.28
2-40-500-3-0.csp;166;166;0.04
2-40-500-3-1.csp;166;166;0.04
2-40-500-3-2.csp;166;166;0.04
2-40-500-3-3.csp;166;166;0.04
2-40-500-3-4.csp;166;166;0.04
2-40-500-3-5.csp;166;166;0.04
2-40-500-3-6.csp;166;166;0.04
2-40-500-3-7.csp;166;166;0.04
2-40-500-3-8.csp;166;166;0.04
2-40-500-3-9.csp;166;166;0.04
2-40-500-4-0.csp;125;125;0.04
2-40-500-4-1.csp;125;125;0.04
2-40-500-4-2.csp;125;125;0.04
2-40-500-4-3.csp;125;125;0.04
2-40-500-4-4.csp;125;125;0.04
2-40-500-4-5.csp;125;125;0.04
2-40-500-4-6.csp;125;125;0.04
2-40-500-4-7.csp;125;125;0.04
2-40-500-4-8.csp;125;125;0.04
2-40-500-4-9.csp;125;125;0.04
2-40-500-5-0.csp;100;100;0.04
2-40-500-5-1.csp;100;100;0.04
2-40-500-5-2.csp;100;100;0.04
2-40-500-5-3.csp;100;100;0.04
2-40-500-5-4.csp;100;100;0.04
2-40-500-5-5.csp;100;100;0.04
2-40-500-5-6.csp;100;100;0.04
2-40-500-5-7.csp;100;100;0.04
2-40-500-5-8.csp;100;100;0.04
2-40-500-5-9.csp;100;100;0.04
2-40-750-1-0.csp;330;331;1800
2-40-750-1-1.csp;330;331;1800
2-40-750-1-2.csp;331;332;1800
2-40-750-1-3.csp;331;332;1800
2-40-750-1-4.csp;331;333;1800
2-40-750-1-5.csp;329;330;1800
2-40-750-1-6.csp;329;330;1800
2-40-750-1-7.csp;331;332;1800
2-40-750-1-8.csp;330;331;1800
2-40-750-1-9.csp;328;329;1800
2-40-750-2-0.csp;331;332;1800
2-40-750-2-1.csp;331;332;1800
2-40-750-2-2.csp;330;330;14.90
2-40-750-2-3.csp;330;331;1800
2-40-750-2-4.csp;329;329;105.36
2-40-750-2-5.csp;331;331;0.42
2-40-750-2-6.csp;331;332;1800
2-40-750-2-7.csp;328;329;1800
2-40-750-2-8.csp;329;330;1800
2-40-750-2-9.csp;328;329;1800
2-40-750-3-0.csp;250;250;0.08
2-40-750-3-1.csp;250;250;0.06
2-40-750-3-2.csp;250;250;0.18
2-40-750-3-3.csp;250;250;0.08
2-40-750-3-4.csp;250;250;0.08
2-40-750-3-5.csp;250;250;0.08
2-40-750-3-6.csp;250;250;0.08
2-40-750-3-7.csp;250;250;0.08
2-40-750-3-8.csp;250;250;0.08
2-40-750-3-9.csp;250;250;0.08
2-40-750-4-0.csp;187;187;0.06
2-40-750-4-1.csp;187;187;0.06
2-40-750-4-2.csp;187;187;0.06
2-40-750-4-3.csp;187;187;0.06
2-40-750-4-4.csp;187;187;0.08
2-40-750-4-5.csp;187;187;0.06
2-40-750-4-6.csp;187;187;0.06
2-40-750-4-7.csp;187;187;0.06
2-40-750-4-8.csp;187;187;0.06
2-40-750-4-9.csp;187;187;0.06
2-40-750-5-0.csp;150;150;0.06
2-40-750-5-1.csp;150;150;0.06
2-40-750-5-2.csp;150;150;0.06
2-40-750-5-3.csp;150;150;0.06
2-40-750-5-4.csp;150;150;0.06
2-40-750-5-5.csp;150;150;0.06
2-40-750-5-6.csp;150;150;0.06
2-40-750-5-7.csp;150;150;0.06
2-40-750-5-8.csp;150;150;0.06
2-40-750-5-9.csp;150;150;0.06
2-50-10000-1-0.csp;4431;4433;1800
2-50-10000-1-1.csp;4444;4446;1800
2-50-10000-1-2.csp;4441;4443;1800
2-50-10000-1-3.csp;4438;4439;1800
2-50-10000-1-4.csp;4437;4438;1800
2-50-10000-1-5.csp;4444;4446;1800
2-50-10000-1-6.csp;4439;4441;1800
2-50-10000-1-7.csp;4440;4442;1800
2-50-10000-1-8.csp;4440;4441;1800
2-50-10000-1-9.csp;4442;4444;1800
2-50-10000-2-0.csp;4439;4440;1800
2-50-10000-2-1.csp;4442;4443;1800
2-50-10000-2-2.csp;4437;4438;1800
2-50-10000-2-3.csp;4445;4446;1800
2-50-10000-2-4.csp;4441;4442;1800
2-50-10000-2-5.csp;4433;4434;1800
2-50-10000-2-6.csp;4436;4437;1800
2-50-10000-2-7.csp;4443;4444;1800
2-50-10000-2-8.csp;4437;4438;1800
2-50-10000-2-9.csp;4439;4440;1800
2-50-10000-3-0.csp;3331;3332;1800
2-50-10000-3-1.csp;3331;3332;1800
2-50-10000-3-2.csp;3331;3332;1800
2-50-10000-3-3.csp;3331;3332;1800
2-50-10000-3-4.csp;3332;3332;545.90
2-50-10000-3-5.csp;3331;3332;1800
2-50-10000-3-6.csp;3330;3331;1800
2-50-10000-3-7.csp;3332;3333;1800
2-50-10000-3-8.csp;3331;3332;1800
2-50-10000-3-9.csp;3332;3333;1800
2-50-10000-4-0.csp;2500;2500;1.30
2-50-10000-4-1.csp;2500;2500;1.36
2-50-10000-4-2.csp;2500;2500;1.36
2-50-10000-4-3.csp;2500;2500;1.36
2-50-10000-4-4.csp;2500;2500;1.34
2-50-10000-4-5.csp;2500;2500;1.32
2-50-10000-4-6.csp;2500;2500;1.38
2-50-10000-4-7.csp;2500;2500;1.44
2-50-10000-4-8.csp;2500;2500;1.28
2-50-10000-4-9.csp;2500;2500;1.34
2-50-10000-5-0.csp;2000;2000;1.14
2-50-10000-5-1.csp;2000;2000;1.12
2-50-10000-5-2.csp;2000;2000;1.24
2-50-10000-5-3.csp;2000;2000;1.20
2-50-10000-5-4.csp;2000;2000;1.20
2-50-10000-5-5.csp;2000;2000;1.18
2-50-10000-5-6.csp;2000;2000;1.14
2-50-10000-5-7.csp;2000;2000;1.30
2-50-10000-5-8.csp;2000;2000;1.16
2-50-10000-5-9.csp;2000;2000;1.16
2-50-1000-1-0.csp;447;449;1800
2-50-1000-1-1.csp;447;449;1800
2-50-1000-1-2.csp;445;447;1800
2-50-1000-1-3.csp;447;449;1800
2-50-1000-1-4.csp;444;446;1800
2-50-1000-1-5.csp;448;449;1800
2-50-1000-1-6.csp;447;448;1800
2-50-1000-1-7.csp;446;448;1800
2-50-1000-1-8.csp;447;448;1800
2-50-1000-1-9.csp;447;449;1800
2-50-1000-2-0.csp;446;447;1800
2-50-1000-2-1.csp;447;448;1800
2-50-1000-2-2.csp;446;447;1800
2-50-1000-2-3.csp;445;446;1800
2-50-1000-2-4.csp;448;449;1800
2-50-1000-2-5.csp;447;448;1800
2-50-1000-2-6.csp;447;448;1800
2-50-1000-2-7.csp;448;449;1800
2-50-1000-2-8.csp;447;448;1800
2-50-1000-2-9.csp;446;447;1800
2-50-1000-3-0.csp;333;333;0.12
2-50-1000-3-1.csp;333;333;0.12
2-50-1000-3-2.csp;333;333;0.12
2-50-1000-3-3.csp;333;333;0.12
2-50-1000-3-4.csp;333;333;0.12
2-50-1000-3-5.csp;333;333;0.12
2-50-1000-3-6.csp;333;333;0.14
2-50-1000-3-7.csp;333;333;0.12
2-50-1000-3-8.csp;333;333;0.14
2-50-1000-3-9.csp;333;333;0.12
2-50-1000-4-0.csp;250;250;0.10
2-50-1000-4-1.csp;250;250;0.10
2-50-1000-4-2.csp;250;250;0.12
2-50-1000-4-3.csp;250;250;0.10
2-50-1000-4-4.csp;250;250;0.12
2-50-1000-4-5.csp;250;250;0.12
2-50-1000-4-6.csp;250;250;0.12
2-50-1000-4-7.csp;250;250;0.12
2-50-1000-4-8.csp;250;250;0.10
2-50-1000-4-9.csp;250;250;0.12
2-50-1000-5-0.csp;200;200;0.10
2-50-1000-5-1.csp;200;200;0.10
2-50-1000-5-2.csp;200;200;0.10
2-50-1000-5-3.csp;200;200;0.10
2-50-1000-5-4.csp;200;200;0.10
2-50-1000-5-5.csp;200;200;0.10
2-50-1000-5-6.csp;200;200;0.10
2-50-1000-5-7.csp;200;200;0.10
2-50-1000-5-8.csp;200;200;0.10
2-50-1000-5-9.csp;200;200;0.12
2-50-2000-1-0.csp;890;892;1800
2-50-2000-1-1.csp;893;894;1800
2-50-2000-1-2.csp;887;889;1800
2-50-2000-1-3.csp;891;892;1800
2-50-2000-1-4.csp;891;893;1800
2-50-2000-1-5.csp;888;889;1800
2-50-2000-1-6.csp;891;893;1800
2-50-2000-1-7.csp;891;892;1800
2-50-2000-1-8.csp;890;891;1800
2-50-2000-1-9.csp;890;892;1800
2-50-2000-2-0.csp;891;892;1800
2-50-2000-2-1.csp;890;891;1800
2-50-2000-2-2.csp;888;889;1800
2-50-2000-2-3.csp;889;890;1800
2-50-2000-2-4.csp;891;892;1800
2-50-2000-2-5.csp;890;891;1800
2-50-2000-2-6.csp;892;893;1800
2-50-2000-2-7.csp;889;890;1800
2-50-2000-2-8.csp;888;889;1800
2-50-2000-2-9.csp;888;889;1800
2-50-2000-3-0.csp;666;666;0.26
2-50-2000-3-1.csp;666;666;0.26
2-50-2000-3-2.csp;666;666;0.26
2-50-2000-3-3.csp;666;666;0.26
2-50-2000-3-4.csp;666;666;0.28
2-50-2000-3-5.csp;666;666;0.26
2-50-2000-3-6.csp;666;666;0.26
2-50-2000-3-7.csp;666;666;0.28
2-50-2000-3-8.csp;666;666;0.26
2-50-2000-3-9.csp;666;666;0.30
2-50-2000-4-0.csp;500;500;0.22
2-50-2000-4-1.csp;500;500;0.22
2-50-2000-4-2.csp;500;500;0.20
2-50-2000-4-3.csp;500;500;0.22
2-50-2000-4-4.csp;500;500;0.20
2-50-2000-4-5.csp;500;500;0.20
2-50-2000-4-6.csp;500;500;0.22
2-50-2000-4-7.csp;500;500;0.22
2-50-2000-4-8.csp;500;500;0.20
2-50-2000-4-9.csp;500;500;0.20
2-50-2000-5-0.csp;400;400;0.20
2-50-2000-5-1.csp;400;400;0.18
2-50-2000-5-2.csp;400;400;0.20
2-50-2000-5-3.csp;400;400;0.20
2-50-2000-5-4.csp;400;400;0.20
2-50-2000-5-5.csp;400;400;0.18
2-50-2000-5-6.csp;400;400;0.18
2-50-2000-5-7.csp;400;400;0.22
2-50-2000-5-8.csp;400;400;0.20
2-50-2000-5-9.csp;400;400;0.20
2-50-250-1-0.csp;113;115;1800
2-50-250-1-1.csp;113;114;1800
2-50-250-1-2.csp;113;114;1800
2-50-250-1-3.csp;114;115;1800
2-50-250-1-4.csp;114;115;1800
2-50-250-1-5.csp;114;115;1800
2-50-250-1-6.csp;114;115;1800
2-50-250-1-7.csp;113;114;1800
2-50-250-1-8.csp;114;115;1800
2-50-250-1-9.csp;114;115;1800
2-50-250-2-0.csp;114;114;11.04
2-50-250-2-1.csp;113;114;1800
2-50-250-2-2.csp;114;115;1800
2-50-250-2-3.csp;114;115;1800
2-50-250-2-4.csp;113;114;1800
2-50-250-2-5.csp;114;114;34.12
2-50-250-2-6.csp;114;114;386.82
2-50-250-2-7.csp;114;114;89.86
2-50-250-2-8.csp;114;114;2.36
2-50-250-2-9.csp;113;113;1.36
2-50-250-3-0.csp;83;83;0.02
2-50-250-3-1.csp;83;83;0.02
2-50-250-3-2.csp;83;83;0.02
2-50-250-3-3.csp;83;83;0.02
2-50-250-3-4.csp;83;83;0.02
2-50-250-3-5.csp;83;83;0.02
2-50-250-3-6.csp;83;83;0.02
2-50-250-3-7.csp;83;83;0.02
2-50-250-3-8.csp;83;83;0.02
2-50-250-3-9.csp;83;83;0.02
2-50-250-4-0.csp;62;62;0.02
2-50-250-4-1.csp;62;62;0.02
2-50-250-4-2.csp;62;62;0.02
2-50-250-4-3.csp;62;62;0.02
2-50-250-4-4.csp;62;62;0.02
2-50-250-4-5.csp;62;62;0.02
2-50-250-4-6.csp;62;62;0.02
2-50-250-4-7.csp;62;62;0.02
2-50-250-4-8.csp;62;62;0.02
2-50-250-4-9.csp;62;62;0.02
2-50-250-5-0.csp;50;50;0.02
2-50-250-5-1.csp;50;50;0.02
2-50-250-5-2.csp;50;50;0.02
2-50-250-5-3.csp;50;50;0.02
2-50-250-5-4.csp;50;50;0.02
2-50-250-5-5.csp;50;50;0.02
2-50-250-5-6.csp;50;50;0.02
2-50-250-5-7.csp;50;50;0.02
2-50-250-5-8.csp;50;50;0.02
2-50-250-5-9.csp;50;50;0.02
2-50-5000-1-0.csp;2223;2225;1800
2-50-5000-1-1.csp;2219;2221;1800
2-50-5000-1-2.csp;2217;2219;1800
2-50-5000-1-3.csp;2222;2223;1800
2-50-5000-1-4.csp;2215;2217;1800
2-50-5000-1-5.csp;2218;2220;1800
2-50-5000-1-6.csp;2218;2220;1800
2-50-5000-1-7.csp;2220;2221;1800
2-50-5000-1-8.csp;2221;2223;1800
2-50-5000-1-9.csp;2221;2223;1800
2-50-5000-2-0.csp;2219;2220;1800
2-50-5000-2-1.csp;2222;2223;1800
